"model","case","R","Var_a","method","n","mean_MSPE","MCSE","lower","upper","R_factor","Var_a_label"
"Random-intercept model (RI)",15,50,0.5,"OBS",20,9.96920830008416,0.0527870387979789,9.86574570404012,10.0726708961282,"50","Var(a) = 0.50"
"Random-intercept model (RI)",15,50,0.5,"LM",20,9.96852984941761,0.0528104852293872,9.86502129836801,10.0720384004672,"50","Var(a) = 0.50"
"Random-intercept model (RI)",15,10,2.25,"ORACLE",20,9.06414408148755,0.0531277796334992,8.9600136334059,9.16827452956921,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,10,2.25,"CIRG",20,11.5763498504761,0.143088747698821,11.2958959049864,11.8568037959658,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,10,2.25,"KM",20,11.5763717382688,0.143082520090118,11.2959299988922,11.8568134776455,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,10,2.25,"BLM",20,11.5783100481624,0.143166997958865,11.297702732163,11.8589173641618,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,10,2.25,"CPF",20,11.5767801850564,0.143089947514606,11.2963238879278,11.8572364821851,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,10,2.25,"OBS",20,11.576362593932,0.143062721899432,11.2959596590091,11.8567655288549,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,10,2.25,"LM",20,11.5763486289582,0.143093926945304,11.2958845321454,11.856812725771,"10","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"ORACLE",20,9.04757758662798,0.0522655987842539,8.94513701301084,9.15001816024511,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"CIRG",20,12.0562861445429,0.150707196272091,11.7609000398496,12.3516722492362,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"KM",20,12.0564022323573,0.150705151448046,11.7610201355191,12.3517843291954,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"BLM",20,12.0733219928603,0.15142027479402,11.776538254264,12.3701057314565,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"CPF",20,12.0644617760826,0.15135060058297,11.76781459894,12.3611089532252,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"OBS",20,12.0579937044334,0.15097765797767,11.7620774947971,12.3539099140696,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,20,2.25,"LM",20,12.0564213370476,0.150706679243198,11.7610362457309,12.3518064283642,"20","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"ORACLE",20,9.0886016535971,0.0507616065159155,8.9891089048259,9.18809440236829,"50","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"CIRG",20,13.217556134746,0.134246774553509,12.9544324566212,13.4806798128709,"50","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"KM",20,13.2171151596101,0.134258604254912,12.9539682952705,13.4802620239498,"50","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"BLM",20,13.2669105082427,0.135766900020863,13.0008073842018,13.5330136322835,"50","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"CPF",20,13.2395908906741,0.136934684836499,12.9711989083946,13.5079828729537,"50","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"OBS",20,13.2178801500134,0.13421195375644,12.9548247206508,13.480935579376,"50","Var(a) = 2.25"
"Random-intercept model (RI)",15,50,2.25,"LM",20,13.2170982251627,0.134261938262208,12.9539448261687,13.4802516241566,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,10,0.5,"ORACLE",20,9.53189330886581,0.0567148368382589,9.42073222866282,9.64305438906879,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,10,0.5,"CIRG",20,16.8691341579198,0.439856361680265,16.0070156890265,17.7312526268131,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,10,0.5,"KM",20,16.892239272482,0.443502698316927,16.0229739837808,17.7615045611832,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,10,0.5,"BLM",20,16.9591809340465,0.443649693117866,16.0896275355355,17.8287343325576,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,10,0.5,"CPF",20,16.9638215420463,0.444065509865965,16.093453142709,17.8341899413836,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,10,0.5,"OBS",20,16.9647715049273,0.444690517541754,16.0931780905455,17.8363649193092,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,10,0.5,"LM",20,16.9591809340465,0.443649693117866,16.0896275355355,17.8287343325576,"10","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"ORACLE",20,9.89946063017366,0.0501254141215421,9.80121481849544,9.99770644185188,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"CIRG",20,18.5112327943927,0.424909677954885,17.6784098256011,19.3440557631843,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"KM",20,18.530533403803,0.423303606640454,17.7008583347877,19.3602084728183,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"BLM",20,18.6584334159652,0.422526839517466,17.830280810511,19.4865860214194,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"CPF",20,18.669819581646,0.423196421837037,17.8403545948454,19.4992845684466,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"OBS",20,18.6640947870051,0.422899581121228,17.8352116080075,19.4929779660027,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,20,0.5,"LM",20,18.6584334159652,0.422526839517466,17.830280810511,19.4865860214194,"20","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"ORACLE",20,10.6162899579945,0.0754193178030876,10.4684680951004,10.7641118208885,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"CIRG",20,22.5623004006809,0.451435590102394,21.6774866440802,23.4471141572816,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"KM",20,22.6762184203899,0.443234286314644,21.8074792192132,23.5449576215666,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"BLM",20,22.8247646935303,0.446657313972597,21.949316358144,23.7002130289165,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"CPF",20,22.8616848731945,0.448292747411946,21.9830310882671,23.7403386581219,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"OBS",20,22.8398068637358,0.447055477067779,21.9635781286829,23.7160355987886,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,50,0.5,"LM",20,22.8247646935303,0.446657313972597,21.949316358144,23.7002130289166,"50","Var(a) = 0.50"
"Random-slope model (RS)",15,10,2.25,"ORACLE",20,9.53298091069868,0.0568346792159353,9.42158493943545,9.64437688196191,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,10,2.25,"CIRG",20,19.9923610744421,0.6007790093869,18.8148342160438,21.1698879328404,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,10,2.25,"KM",20,20.0200168376324,0.603892368254834,18.836387795853,21.2036458794119,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,10,2.25,"BLM",20,20.0978723888978,0.604109656760427,18.9138174616474,21.2819273161482,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,10,2.25,"CPF",20,20.10350514479,0.605072297215652,18.9175634422473,21.2894468473327,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,10,2.25,"OBS",20,20.1057935784115,0.605495251762906,18.9190228849562,21.2925642718667,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,10,2.25,"LM",20,20.0978723888978,0.604109656760427,18.9138174616474,21.2819273161482,"10","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"ORACLE",20,9.90356895292752,0.0504586501871395,9.80466999856073,10.0024679072943,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"CIRG",20,22.2521884354549,0.572406369077113,21.1302719520637,23.374104918846,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"KM",20,22.277431560569,0.570166554158289,21.1599051144188,23.3949580067193,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"BLM",20,22.4287233841749,0.56828003426607,21.3148945170134,23.5425522513364,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"CPF",20,22.4415381562255,0.569828250398336,21.3246747854447,23.5584015270062,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"OBS",20,22.4370639082012,0.568602446196331,21.3226031136564,23.551524702746,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,20,2.25,"LM",20,22.4287233841749,0.56828003426607,21.3148945170134,23.5425522513364,"20","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"ORACLE",20,10.6289008608748,0.075091022336329,10.4817224570956,10.776079264654,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"CIRG",20,27.9936411957987,0.625181007980605,26.7682864201567,29.2189959714407,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"KM",20,28.121994437339,0.618381753368447,26.9099662007368,29.3340226739411,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"BLM",20,28.2919835249635,0.61925644424625,27.0782408942408,29.5057261556861,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"CPF",20,28.3290681438293,0.623154972379734,27.1076843979651,29.5504518896936,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"OBS",20,28.3111445964644,0.619723878845612,27.096485793927,29.5258033990018,"50","Var(a) = 2.25"
"Random-slope model (RS)",15,50,2.25,"LM",20,28.2919835249635,0.61925644424625,27.0782408942408,29.5057261556861,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,0.5,"ORACLE",20,9.08043432521277,0.0521964282994,8.97812932574594,9.18273932467959,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,0.5,"CIRG",20,9.54870629702985,0.055764535607033,9.43940780724007,9.65800478681964,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,0.5,"KM",20,9.5498875951761,0.0558168804030376,9.44048650958615,9.65928868076606,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,0.5,"BLM",20,9.55077795385102,0.055736832078635,9.44153376297689,9.66002214472514,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,0.5,"CPF",20,9.54972014072595,0.0557293465836014,9.44049062142209,9.65894966002981,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,0.5,"OBS",20,9.54967664272665,0.0556912614385615,9.44052177030707,9.65883151514623,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,0.5,"LM",20,9.54981172803082,0.0557612039908038,9.44051976820884,9.65910368785279,"10","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"ORACLE",20,9.10597616660251,0.0545761282852838,8.99900695516335,9.21294537804167,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"CIRG",20,9.62610891589299,0.0542448269406506,9.51978905508932,9.73242877669667,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"KM",20,9.62573079914244,0.0543526297648373,9.51919964480336,9.73226195348152,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"BLM",20,9.63878847623362,0.0536751061146502,9.5335852682489,9.74399168421833,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"CPF",20,9.6326114242597,0.0534674358308343,9.52781525003127,9.73740759848814,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"OBS",20,9.62971699529368,0.0538583973707889,9.52415453644693,9.73527945414042,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,20,0.5,"LM",20,9.62870130961038,0.0541439150455234,9.52257923612115,9.73482338309961,"20","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"ORACLE",20,9.22354273786736,0.0538632073241131,9.1179708515121,9.32911462422263,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"CIRG",20,9.62842739584305,0.0483231760030402,9.53371397087709,9.72314082080901,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"KM",20,9.6303488235979,0.0482723406627383,9.53573503589894,9.72496261129687,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"BLM",20,9.66761081722128,0.0481487585355987,9.57323925049151,9.76198238395106,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"CPF",20,9.64825626569863,0.048488075564496,9.55321963759222,9.74329289380504,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"OBS",20,9.63277175724611,0.048427469864977,9.53785391631075,9.72768959818146,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,50,0.5,"LM",20,9.63196203643767,0.0484961981973718,9.53690948797082,9.72701458490452,"50","Var(a) = 0.50"
"Random-intercept model (RI)",16,10,2.25,"ORACLE",20,9.07956309025625,0.0517906145899179,8.97805348566001,9.18107269485249,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,2.25,"CIRG",20,11.2487507397498,0.0698927438800188,11.111760961745,11.3857405177547,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,2.25,"KM",20,11.2710020450511,0.0686844337045958,11.1363805549901,11.4056235351121,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,2.25,"BLM",20,11.2733886149283,0.0688575147411968,11.1384278860356,11.4083493438211,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,2.25,"CPF",20,11.2729952459186,0.0688691695025357,11.1380116736937,11.4079788181436,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,2.25,"OBS",20,11.2727135520875,0.0688042971680593,11.1378571296381,11.4075699745369,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,10,2.25,"LM",20,11.272797819062,0.0688225789256885,11.1379055643676,11.4076900737563,"10","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"ORACLE",20,9.1029654155117,0.0539540246326093,8.99721552723179,9.20871530379162,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"CIRG",20,11.5449826054495,0.0660616039374556,11.4155018617321,11.6744633491669,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"KM",20,11.5688254418035,0.0684577090624423,11.4346483320412,11.7030025515659,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"BLM",20,11.5949003565259,0.0661753965139847,11.4651965793585,11.7246041336933,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"CPF",20,11.589299416826,0.0662078523659484,11.4595320261888,11.7190668074633,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"OBS",20,11.5847141995366,0.0666654598675318,11.4540498981963,11.715378500877,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,20,2.25,"LM",20,11.5833118540689,0.0669228567991399,11.4521430547426,11.7144806533952,"20","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"ORACLE",20,9.23346055644456,0.0560420477686141,9.12361814281808,9.34330297007104,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"CIRG",20,11.5632807548459,0.0621478722310016,11.4414709252731,11.6850905844187,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"KM",20,11.5904095741241,0.0612700966961503,11.4703201845997,11.7104989636486,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"BLM",20,11.6325064567838,0.0618409362572473,11.5112982217196,11.753714691848,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"CPF",20,11.6090284324716,0.0620078807389459,11.4874929862232,11.7305638787199,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"OBS",20,11.5957242912501,0.0616726684606598,11.4748458610672,11.716602721433,"50","Var(a) = 2.25"
"Random-intercept model (RI)",16,50,2.25,"LM",20,11.5951790299933,0.06164267663058,11.4743593837973,11.7159986761892,"50","Var(a) = 2.25"
"Random-slope model (RS)",16,10,0.5,"ORACLE",20,10.2996445462305,0.0733458418137993,10.1558866962755,10.4434023961855,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,10,0.5,"CIRG",20,15.2058224502578,0.123108119092207,14.9645305368371,15.4471143636785,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,10,0.5,"KM",20,15.1438405172089,0.125394222678177,14.8980678407597,15.3896131936582,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,10,0.5,"BLM",20,19.9031014745076,0.163152448723263,19.58332267501,20.2228802740052,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,10,0.5,"CPF",20,19.90675357775,0.163369423159647,19.5865495083571,20.226957647143,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,10,0.5,"OBS",20,19.9054171156519,0.163478891491185,19.5849984883292,20.2258357429746,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,10,0.5,"LM",20,19.9031014745076,0.163152448723263,19.58332267501,20.2228802740052,"10","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"ORACLE",20,11.2835460288811,0.072796327800389,11.1408652263923,11.4262268313698,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"CIRG",20,15.7698357238159,0.102595182607286,15.5687491659056,15.9709222817262,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"KM",20,15.7814980130407,0.125832668121443,15.5348659835227,16.0281300425587,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"BLM",20,21.0910677133233,0.199665008985105,20.6997242957125,21.4824111309341,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"CPF",20,21.0976211304319,0.199490349441879,20.7066200455258,21.488622215338,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"OBS",20,21.0967189930096,0.199611935241788,20.7054795999357,21.4879583860835,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,20,0.5,"LM",20,21.0910677133233,0.199665008985106,20.6997242957125,21.4824111309341,"20","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"ORACLE",20,13.4948631789437,0.0849943037552662,13.3282743435834,13.661452014304,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"CIRG",20,15.8927416178584,0.136925780848131,15.624367087396,16.1611161483207,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"KM",20,15.8533487553384,0.132288375714908,15.5940635389372,16.1126339717396,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"BLM",20,20.9720271810413,0.172888313523862,20.6331660865345,21.310888275548,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"CPF",20,20.9844906777058,0.174128348391237,20.6431991148589,21.3257822405526,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"OBS",20,20.9768266733452,0.171991166009951,20.6397239879657,21.3139293587247,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,50,0.5,"LM",20,20.9720271810413,0.172888313523862,20.6331660865345,21.310888275548,"50","Var(a) = 0.50"
"Random-slope model (RS)",16,10,2.25,"ORACLE",20,10.3204034022733,0.0740012677614886,10.1753609174608,10.4654458870858,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,10,2.25,"CIRG",20,17.1857453963208,0.138708329576992,16.9138770703499,17.4576137222918,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,10,2.25,"KM",20,16.9670585599923,0.142469742089547,16.6878178654968,17.2462992544878,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,10,2.25,"BLM",20,22.7637842886861,0.187324749391055,22.3966277798797,23.1309407974926,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,10,2.25,"CPF",20,22.7680000609804,0.187204747059071,22.4010787567446,23.1349213652162,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,10,2.25,"OBS",20,22.7670329634575,0.187598525692466,22.3993398531002,23.1347260738147,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,10,2.25,"LM",20,22.7637842886861,0.187324749391055,22.3966277798797,23.1309407974926,"10","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"ORACLE",20,11.3300740182349,0.0729626880516824,11.1870671496536,11.4730808868162,"20","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"CIRG",20,17.9972508143221,0.147002785424349,17.7091253548904,18.2853762737538,"20","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"KM",20,17.8000917154193,0.164851687306989,17.4769824082977,18.123201022541,"20","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"BLM",20,24.3006990614739,0.242062301592558,23.8262569503525,24.7751411725953,"20","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"CPF",20,24.30834522898,0.241522462807433,23.8349612018774,24.7817292560825,"20","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"OBS",20,24.306956038085,0.242004702398594,23.8326268213838,24.7812852547863,"20","Var(a) = 2.25"
"Random-slope model (RS)",16,20,2.25,"LM",20,24.3006990614739,0.242062301592558,23.8262569503525,24.7751411725953,"20","Var(a) = 2.25"
