"method","mis_type","rho","n","convergence_rate","MSPE_mean","MSPE_MCSE","beta_MSE_mean","beta_MSE_MCSE","beta_SSE_mean","beta_SSE_MCSE","intercept_MSE_mean","intercept_MSE_MCSE","Var_a_hat_mean","Var_a_hat_MCSE","Var_b_hat_mean","Var_b_hat_MCSE","Var_e_hat_mean","Var_e_hat_MCSE","Var_a_MSE_mean","Var_a_MSE_MCSE","Var_b_MSE_mean","Var_b_MSE_MCSE","Var_e_MSE_mean","Var_e_MSE_MCSE","G_MSE_mean","G_MSE_MCSE","selected_K_mean","selected_K_MCSE","runtime_mean","runtime_MCSE","iterations_mean","iterations_MCSE","group_ARI_mean","group_ARI_MCSE","case","R_setting","Var_a_setting","file"
"ORACLE","contam",0.25,50,1,9.08065674887569,0.0318610986550322,0.0035541527237349,0.000103383519663254,0.177707636186745,0.00516917598316269,0.0425007822683212,0.00987709847727575,2.15710723501389,0.0656944513810632,NA,NA,8.95159856383086,0.0167547879860803,0.220101351957449,0.0478205638030641,NA,NA,0.0160981221257015,0.00260866217173327,NA,NA,50,0,0.0586999999999534,0.00238537208831503,6.16,0.0523722936566382,1,0,1,50,2.25,"RI_case1_R50_vara2.25_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.2313377726354,0.0377889031694281,0.0020512775643046,6.40525693609999e-05,0.10256387821523,0.00320262846805,0.0683637524081461,0.0156141885852904,0.295201597355998,0.0215738905293562,NA,NA,9.13840929421486,0.0200135190449571,0.0647485906015945,0.00720309408022178,NA,NA,0.0387836390086354,0.00701892007219028,NA,NA,6,0,0.0799400000001037,0.00190218134718064,5.66,0.141738477197857,0.399137388511064,0.00744584182323276,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,9.47473257736431,0.0485951978702494,0.00220455948182538,6.11238237220928e-05,0.110227974091269,0.00305619118610464,0.0552459577644602,0.0112035327670468,0.0354177998987868,0.00606679168609566,NA,NA,9.34993984960321,0.032329331646801,0.217640112757645,0.00526090442587868,NA,NA,0.173671996892033,0.0266092315286531,NA,NA,5.36,0.751466593280318,245.35752,45.485681150026,16.58,1.58644513402302,0.000125719503355587,8.8884182048962e-05,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.22949328932704,0.03774583496881,0.00205252040752577,6.41314477433757e-05,0.102626020376289,0.00320657238716879,0.0585251876274092,0.015127917153306,0.24030327645125,0.0151177665811722,NA,NA,9.14128976578292,0.0199593686882937,0.0786411846756932,0.0070762928655115,NA,NA,0.0394832414383204,0.00708912094171035,NA,NA,9.42,0.0861417910381791,0.309160000000196,0.00892208267075051,6.52,0.176681426671318,0.553823776604325,0.00486435420599181,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.46663568447478,0.0486532404584046,0.00211945113172092,6.38405415040913e-05,0.105972556586046,0.00319202707520456,0.0554635213000915,0.0111559117541374,0.000456905943893375,0.000201853901102573,NA,NA,9.37353476653886,0.0315513990584348,0.24954529932402,0.000200330133226077,NA,NA,0.188307270157929,0.0276347534020682,NA,NA,2,0,340.35974,10.9233680919995,19.54,0.871409835864168,-3.44449317043508e-05,5.77531790482073e-05,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.46672734761315,0.0486533689122624,0.00211660459973424,6.37663798675515e-05,0.105830229986712,0.00318831899337757,0.0554591630968498,0.0111582239573232,0,0,NA,NA,9.37358545103925,0.0315492040659383,0.25,0,NA,NA,0.188338350810716,0.0276321549259738,NA,NA,1,0,0.00981999999996575,0.000398661024232589,1,0,NA,NA,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.22943331011517,0.0377359486431459,0.00205256570314856,6.41624998443371e-05,0.102628285157428,0.00320812499221686,0.0546300733434507,0.0137061634287227,0.232096650503792,0.0143076978684886,NA,NA,9.14196291580042,0.0199771212754005,0.0818030053677891,0.00699249600146879,NA,NA,0.039708652810708,0.0071284306640352,NA,NA,10,0,0.0641200000001197,0.00174277283167721,6.7,0.196396101212393,0.574747545000269,0.00158701924397907,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.04252606733501,0.0325964865006661,0.00200631023853318,6.45599517903149e-05,0.100315511926659,0.00322799758951574,0.0549736661134772,0.013870460263636,0.418116535417117,0.0257969714927893,NA,NA,8.95010502408972,0.0163928037372763,0.0393136049438857,0.00588816252895609,NA,NA,0.0156569853251614,0.00252926125640833,NA,NA,10,0,0.0539200000001088,0.00133579908057203,5.58,0.145938203304253,1,0,2,10,0.5,"RI_case2_R10_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.89611111139192,0.0712579322757163,0.00219874253525116,6.42611856340109e-05,0.109937126762558,0.00321305928170054,0.297810184565862,0.0685406954449721,1.26786737726435,0.0946353160465735,NA,NA,9.80744610177456,0.0595600570835708,1.40342079776012,0.142455797074829,NA,NA,0.825791826861048,0.111021811509475,NA,NA,6,0,0.0631599999999162,0.001858979311827,4.54,0.091294544620974,0.400042200757435,0.0074475955778389,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,10.999423253013,0.142687548753026,0.00253885638553366,6.75427551929793e-05,0.126942819276683,0.00337713775964896,0.23927777801234,0.0488043041743819,0.0359484827847496,0.00660470441613585,NA,NA,10.8497259876137,0.128659311308986,4.90416160478395,0.028748284068738,NA,NA,4.23259393019228,0.553041680735369,NA,NA,5.18,0.721500703607503,181.87338,34.5154518633516,19.6,3.43808204719802,-5.4245486370439e-05,5.94799753477534e-05,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.89077297737984,0.0707917921270002,0.00220192582104162,6.4440971732508e-05,0.110096291052081,0.0032220485866254,0.223631324566458,0.0580168396574242,1.07459748193524,0.06378883049968,NA,NA,9.80682051207845,0.0593212308833246,1.58095280940231,0.138266960831959,NA,NA,0.82339075195265,0.110683878335981,NA,NA,9.42,0.0993447922897926,0.308319999999876,0.0124948132913026,4.54,0.0956609659587612,0.563122089297481,0.00320232301900539,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"KM","contam",0.25,50,1,10.9888127116183,0.142214191667908,0.00247443843081697,6.84936519342851e-05,0.123721921540848,0.00342468259671425,0.239117074469001,0.0488146252991979,0.000576540161072332,0.000279544476143645,NA,NA,10.87506385825,0.128476631261983,5.05990973078432,0.00125499645516491,NA,NA,4.3246704667564,0.557594084621972,NA,NA,2,0,301.7878,10.406939374577,20.58,0.499869370691086,-3.44449317043508e-05,5.77531790482073e-05,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"LM","contam",0.25,50,1,10.9889488324494,0.142201914902467,0.00247081634332591,6.84633550368941e-05,0.123540817166295,0.00342316775184471,0.239111223970874,0.048819817699017,0,0,NA,NA,10.8751523033461,0.128460203709947,5.0625,0,NA,NA,4.32479533366711,0.557516654540122,NA,NA,1,0,0.00954000000012457,0.000249423825836857,1,0,NA,NA,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.89102031290091,0.0708137060311298,0.00220213822032087,6.44319055147728e-05,0.110106911016044,0.00322159527573864,0.223259125696143,0.0578737951164902,1.05676777294435,0.0627302760508546,NA,NA,9.8075241741827,0.0593157912665493,1.6166224368216,0.13847543905386,NA,NA,0.824495083474723,0.110764098879849,NA,NA,10,0,0.0420800000001327,0.00102014004647815,4.58,0.0951475760305526,0.574747545000269,0.00158701924397907,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.0425240885082,0.0326598039417984,0.00200570591283846,6.44856683779501e-05,0.100285295641923,0.00322428341889751,0.228957412853233,0.0599808547302257,1.88861275901038,0.111318415244608,NA,NA,8.95015142986771,0.016386867356671,0.737798427006063,0.10766392366629,NA,NA,0.0156428216107256,0.00252723277005477,NA,NA,10,0,0.0389399999998568,0.000840024295182148,4.24,0.0610118757258932,1,0,2,10,2.25,"RI_case2_R10_vara2.25_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.25891092808706,0.0330861858669286,0.00199579589719781,6.52465082474812e-05,0.0997897948598905,0.00326232541237406,0.0474464578329903,0.00947727067162968,0.408335405370762,0.0239597535322514,NA,NA,9.1481048915796,0.0181108428038709,0.036531817585528,0.00660406054670716,NA,NA,0.0380071876360635,0.00617950629359826,NA,NA,7,0,0.0764000000007218,0.00433071611179025,5.86,0.142885711429143,0.262893231356436,0.0050727712065679,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,9.51460035799916,0.0402933578714779,0.00213725307791302,6.62594253116629e-05,0.106862653895651,0.00331297126558314,0.0362743338970763,0.0066506590291744,0.0328331860530456,0.00570783679695671,NA,NA,9.40651370717627,0.027303511384853,0.219841222697482,0.00496457839481134,NA,NA,0.201781999085394,0.0231961239544067,NA,NA,4.54,0.523886574419638,148.2981,29.919367661525,18.22,2.3306809025235,-2.07591755080937e-05,6.98026094057716e-05,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.25671198701342,0.0330714072527208,0.00199519863603079,6.52180541806103e-05,0.0997599318015394,0.00326090270903051,0.031952653677703,0.00613916789493494,0.299345775883111,0.0156739494626454,NA,NA,9.15475684414443,0.0181447050214771,0.0523000795520715,0.00529304866641362,NA,NA,0.0400819665050471,0.00641569219782636,NA,NA,14.06,0.202857142857143,0.437999999999738,0.0115151718907167,6.88,0.155550372443614,0.448148504906819,0.0071345881383764,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.50465642313264,0.0406909772996644,0.00204248876674148,6.61761172971081e-05,0.102124438337074,0.0033088058648554,0.0361308526875688,0.00657991834271547,0.000170851080818707,8.80855617637915e-06,NA,NA,9.4280858056564,0.0266388163161362,0.249829181911216,8.80226889285257e-06,NA,NA,0.218029157206009,0.0236927718859666,NA,NA,2,0,275.22692,8.82787136853843,20,1.4456126446484,4.67707630030526e-05,4.5512115417271e-05,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.50462303742796,0.040689516678842,0.00204245767652794,6.61695655106931e-05,0.102122883826397,0.00330847827553465,0.0361317853370203,0.00658006676933392,0,0,NA,NA,9.42797900488598,0.0266373501823828,0.25,0,NA,NA,0.217933901435399,0.0236854811060044,NA,NA,1,0,0.0123399999993853,0.00222904939922489,1,0,NA,NA,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.25622024173018,0.0331304337267284,0.00199493913814636,6.52284872740005e-05,0.0997469569073182,0.00326142436370003,0.0287238286067594,0.00609075818436546,0.26714830269841,0.0144980855881196,NA,NA,9.1609159048393,0.0181071460559492,0.0645194427365331,0.00566243534531614,NA,NA,0.0419594966065345,0.00660794760984336,NA,NA,20,0,0.0649200000005658,0.00157112724388108,7.98,0.1795459124956,0.569457397804223,0.000945251283675142,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.05596925936307,0.0316050774922108,0.00195792125113398,6.33538858930457e-05,0.0978960625566989,0.00316769429465228,0.0295298147628305,0.00658564292500096,0.479157893903647,0.0251507712251733,NA,NA,8.94964854007819,0.0161736874917979,0.0314298967543608,0.00789455231715807,NA,NA,0.0153530897032924,0.00240468883360168,NA,NA,20,0,0.0533200000005309,0.00128617134720625,6.52,0.146357125427037,1,0,2,20,0.5,"RI_case2_R20_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.98814242745899,0.0554309186414253,0.00214126599226508,7.11809251604615e-05,0.107063299613254,0.00355904625802308,0.185799498496553,0.043874198140747,1.73021011997207,0.0911992261700515,NA,NA,9.87712097692716,0.0471068661982469,0.677729163226246,0.0974568403407257,NA,NA,0.878074993473613,0.0922668276957614,NA,NA,7,0,0.0711600000000908,0.00389969752877896,4.62,0.0802546966010751,0.274521446264052,0.0041508075424192,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,11.1610917770491,0.107852138049715,0.00248637826624123,8.10660013071412e-05,0.124318913312061,0.00405330006535706,0.155165960113083,0.0284133832827198,0.0329330895147101,0.00528134726921706,NA,NA,11.0515850217443,0.100486888432109,4.91675242438871,0.023189870980712,NA,NA,4.70378422403695,0.458562259189421,NA,NA,4.82,0.556732449573548,159.05168,23.289581540995,18.74,1.85732087058928,-9.15321740977142e-05,6.93403214313555e-05,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.97770967733556,0.0547233889693734,0.00214330090992172,7.11907530635019e-05,0.107165045496086,0.0035595376531751,0.136554341211945,0.0266720753625795,1.3156655490761,0.0669758676205859,NA,NA,9.87901328082539,0.0467737719139391,1.09278344151625,0.102645602363121,NA,NA,0.87986584908122,0.09161920404072,NA,NA,14.78,0.196479214250905,0.498960000000952,0.0111710617403334,4.8,0.0755928946018454,0.48010995120316,0.00555821596693602,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"KM","contam",0.25,50,1,11.1515266333004,0.107928887051435,0.00240030737992526,8.20765173913337e-05,0.120015368996263,0.00410382586956669,0.155458629428752,0.0284351014742661,0.000182410943856242,5.55063152713212e-06,NA,NA,11.0732513410814,0.100091344261672,5.06167918553607,2.49749683290425e-05,NA,NA,4.78926670590516,0.458251147246359,NA,NA,2,0,291.35466,9.47239307791536,20.88,0.822460221729009,4.67707630030526e-05,4.5512115417271e-05,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"LM","contam",0.25,50,1,11.1514916816005,0.10793037338688,0.00240030425953843,8.20705435919999e-05,0.120015212976922,0.00410352717959999,0.155461730274714,0.0284357298359673,0,0,NA,NA,11.0731319974555,0.10008931879415,5.0625,0,NA,NA,4.78875199397121,0.458215264212461,NA,NA,1,0,0.0100999999998021,0.000382526509484427,1,0,NA,NA,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.9768443912245,0.0546769969299674,0.00214300489028409,7.12158544164713e-05,0.107150244514204,0.00356079272082356,0.117421686766825,0.0249976485323687,1.19569179388951,0.0575679793598758,NA,NA,9.88269568546183,0.0467677413088332,1.27395533360329,0.100918584474098,NA,NA,0.886325532862293,0.0920419881797205,NA,NA,20,0,0.0467399999985355,0.000657645770392069,5.12,0.0678533833545024,0.569457397804223,0.000945251283675142,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.05731000249497,0.0316768842086939,0.00195889700215831,6.33415623618635e-05,0.0979448501079156,0.00316707811809317,0.119134409241304,0.0259461169098421,2.13847812603161,0.103675558762515,NA,NA,8.94968221771021,0.0161764554748528,0.539119581124682,0.144618225533631,NA,NA,0.0153540870893278,0.00241161721775458,NA,NA,20,0,0.0451199999992969,0.000619176543387298,4.98,0.053375833406484,1,0,2,20,2.25,"RI_case2_R20_vara2.25_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.28196930343799,0.0329106646935825,0.00199462324460369,6.23909616698535e-05,0.0997311622301845,0.00311954808349268,0.0220514167241993,0.00475191199389568,0.523997003631331,0.0190477099672599,NA,NA,9.1132029474568,0.0188207348071413,0.0183538036781279,0.00392018196899869,NA,NA,0.0301716901882632,0.0057742861059796,NA,NA,9.98,0.02,0.0863799999997718,0.00175543238469799,6.72,0.215785229582848,0.177167103232089,0.00289569480716887,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,9.51052202900703,0.034997902403912,0.00210337989025164,6.53639853470132e-05,0.105168994512582,0.00326819926735066,0.0154325754822117,0.00298189017598208,0.0282909769334483,0.00550485278359323,NA,NA,9.4062057904011,0.0242245199037341,0.223994269246683,0.00483597604907308,NA,NA,0.193757685019134,0.0219961961177681,NA,NA,5.08,0.704411753427885,157.74086,17.965365990717,19.2,2.08395228900691,-4.8023326961557e-05,4.24685811657024e-05,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.38063989648145,0.0331533994069844,0.00202690810565962,6.53923155232504e-05,0.101345405282981,0.00326961577616252,0.112674896615228,0.0254466141924135,0.598335283153413,0.0428474782527732,NA,NA,9.26519863059547,0.0206582369761302,0.0996292411513337,0.0342038541770608,NA,NA,0.0912416886628482,0.012352626470468,NA,NA,5.66,0.318939569479223,0.97762000000017,0.0130532313616437,6.08,0.124014482366918,0.0206826410309802,0.00242579319935722,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.50374811821913,0.0346823686151528,0.00204329881227012,6.4048930143278e-05,0.102164940613506,0.0032024465071639,0.0155669127722841,0.0030212243330436,0.000368277322467148,0.000142955213696313,NA,NA,9.42524339309803,0.0240634960385652,0.249632859679182,0.000142057052169636,NA,NA,0.209205483611833,0.0232939303084277,NA,NA,2,0,312.18,9.48824489548715,21.36,1.52870760408114,-1.78764528578213e-05,2.89540911028497e-05,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.50395324998139,0.0346722152211903,0.00204272587403582,6.41674307424139e-05,0.102136293701791,0.0032083715371207,0.0155589124730764,0.00302142163974878,0,0,NA,NA,9.42526449851215,0.0240572076346969,0.25,0,NA,NA,0.209208606414559,0.0232831422367194,NA,NA,1,0,0.00986000000033528,0.000269557460282623,1,0,NA,NA,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.27434273160494,0.0328645786895207,0.00199323380486708,6.26220528506092e-05,0.0996616902433541,0.00313110264253046,0.0132857901066449,0.00298895584042637,0.269839535245433,0.0102463321284846,NA,NA,9.15861112016578,0.0189270207780359,0.0581182183183118,0.00447926580809923,NA,NA,0.0427108611013206,0.00729389460745462,NA,NA,50,0,0.108500000000931,0.00248854518609046,12.42,0.306514307020347,0.565009465732287,0.000990438950699169,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.0669508978136,0.0319616777007903,0.00197943583232855,6.32179032950751e-05,0.0989717916164274,0.00316089516475375,0.0111641308955362,0.00249952942904308,0.480405693947398,0.0158983283425359,NA,NA,8.95222405791247,0.0166350034591754,0.01276902218995,0.00268651385468446,NA,NA,0.0158419843066028,0.00259449427214031,NA,NA,50,0,0.0820000000004075,0.0016534441482242,9.14,0.187377170652224,1,0,2,50,0.5,"RI_case2_R50_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,10.0404301940249,0.0444026232647535,0.00212046851522162,6.35634358209463e-05,0.106023425761081,0.00317817179104731,0.121179531222255,0.0174566373261239,2.01250216590401,0.0709931055281515,NA,NA,9.84719485297638,0.0376217353135275,0.303366251794319,0.0486355229953639,NA,NA,0.787093472341731,0.0701354843274692,NA,NA,9.98,0.02,0.0754000000027008,0.00191300596874517,5,0.110656667034498,0.17987727847918,0.00314655928525455,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,11.1893578584907,0.0772065477135914,0.00247070607719431,7.19821147869571e-05,0.123535303859715,0.00359910573934785,0.0686082935312354,0.0136919965793457,0.0282002937064441,0.00560936083087848,NA,NA,11.0671916302447,0.071904729712763,4.93793571640375,0.0245861456523216,NA,NA,4.52662545375183,0.311523628657528,NA,NA,3.86,0.448134455042143,146.54246,17.3396150433504,19.66,1.98393754016232,-6.73793918533146e-05,2.84730410193586e-05,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"CPF","contam",0.25,50,1,10.4797566513226,0.0567958195816252,0.0022410233883715,6.72789248733423e-05,0.112051169418575,0.00336394624366711,0.297068252878671,0.0807392385010524,2.60213802479662,0.156942170196557,NA,NA,10.3392811312986,0.0493815311099383,1.33091258302192,0.474481326405119,NA,NA,1.91316219377591,0.144568915614345,NA,NA,6.96,0.310312548168811,1.18838000000193,0.0136210188717686,4.96,0.0568564249775211,0.0273794792733664,0.00320985189101728,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"KM","contam",0.25,50,1,11.1843870031891,0.077049667345659,0.00238250504585738,7.00270502932103e-05,0.119125252292869,0.00350135251466052,0.0681134733166272,0.0135650307586373,0.00043767365344513,0.000250865397349644,NA,NA,11.0840898681238,0.0728433269129882,5.06053374385666,0.0011256570093361,NA,NA,4.60343194192818,0.319759284036987,NA,NA,2,0,317.469680000001,9.49896252493688,21.62,0.931047248850367,-1.78764528578213e-05,2.89540911028497e-05,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"LM","contam",0.25,50,1,11.1844012601012,0.0770546671382938,0.00238232212213051,7.00274920069482e-05,0.119116106106525,0.00350137460034741,0.0681122179809742,0.0135647661167556,0,0,NA,NA,11.0841035924843,0.0728257498552646,5.0625,0,NA,NA,4.60336368646287,0.319685858064554,NA,NA,1,0,0.00983999999909429,0.000260861993217724,1,0,NA,NA,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"OBS","contam",0.25,50,1,10.0251023917069,0.0443794636810493,0.00211796151746649,6.38105804023059e-05,0.105898075873325,0.0031905290201153,0.0496290413872757,0.0113839157402579,1.21114680084573,0.036660042485453,NA,NA,9.88856772265488,0.0376185782411748,1.1450699464298,0.0734397567850563,NA,NA,0.858895311759557,0.0731894027367733,NA,NA,50,0,0.0619200000012643,0.000778192568346428,6.4,0.0903507902905251,0.565009465732287,0.000990438950699169,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.07295258796994,0.0320723774614948,0.0019831558988114,6.30017723128157e-05,0.0991577949405699,0.00315008861564079,0.0429452284931376,0.00999857431458223,2.1559598940432,0.0660531257278283,NA,NA,8.95207358554917,0.0166143781439172,0.222631297030765,0.0481912740635224,NA,NA,0.0158227816964575,0.00259487403574248,NA,NA,50,0,0.0594400000027963,0.000481629885524509,6.16,0.0523722936566382,1,0,2,50,2.25,"RI_case2_R50_vara2.25_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.20830363100737,0.0373690210323278,0.00406567640911708,0.000147926626105333,0.203283820455854,0.00739633130526663,0.141272174348838,0.0276058671627869,0.278028939260169,0.019274955169737,NA,NA,9.12247020798439,0.019826431175285,0.0674758227489389,0.00685344196303924,NA,NA,0.0342602331280071,0.00661114921360502,NA,NA,5.98,0.02,0.0870999999999128,0.00340614690446136,6.12,0.172945668004818,0.394869283660901,0.00676776259720946,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,10.6909519105892,0.133768287599061,0.00878769724369579,0.00105358360801915,0.439384862184789,0.0526791804009576,0.499505568315859,0.19893194109823,4.95035948404104,0.393318480581586,NA,NA,4.63255789797627,0.380092972109151,27.3859714683774,2.4106522506895,NA,NA,26.1536132194211,2.30130083095183,NA,NA,5.74,0.464063683173782,205.80736,41.2981842652672,5.76,0.680671936922836,0.128317434345574,0.00544954279907694,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.2078856012291,0.0373675038462315,0.00402745530889552,0.00014284534532625,0.201372765444776,0.0071422672663125,0.122891440200508,0.0224641816127664,0.2312727897857,0.0148984556224279,NA,NA,9.12479560578572,0.0198334014295811,0.0830905485262998,0.00720202502801418,NA,NA,0.0348487700245043,0.00670228598513256,NA,NA,9.14,0.127807252836257,0.34412000000011,0.0138459053108768,6.74,0.20164628558393,0.543270850554468,0.00603988634338267,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.4133006016959,0.0470434342991297,0.00433831698559265,0.000189226592837539,0.216915849279633,0.00946132964187695,0.127223552807778,0.0226653724581015,0.0180504844902659,0.00548166853636903,NA,NA,9.3229096572627,0.0300524503540226,0.233747721307256,0.00460951395345463,NA,NA,0.148524985595281,0.0243109774931869,NA,NA,2,0,280.71756,5.68565646540307,27.3,3.45362867436674,0.164496064048899,0.00589016602059893,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.41796196928855,0.0471829842887909,0.00437336157476222,0.000168779193503187,0.218668078738111,0.00843895967515936,0.160604645461343,0.0288739045433014,0,0,NA,NA,9.32868650380682,0.0304536737941128,0.25,0,NA,NA,0.153478703915103,0.024970466667963,NA,NA,1,0,0.0117000000002536,0.000560793897870387,1,0,NA,NA,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.20799522004238,0.037357263023213,0.00402826218414773,0.000143171988255164,0.201413109207387,0.0071585994127582,0.120952366069497,0.0231233786786171,0.218881691927737,0.0138397597992056,NA,NA,9.12579336344898,0.0198160225623484,0.0884129117470973,0.00716279239249141,NA,NA,0.0350650330471894,0.0067320948821875,NA,NA,10,0,0.0679399999997044,0.00206237627952826,6.92,0.207688935375843,0.574747545000269,0.00158701924397907,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.03849495125629,0.032060952240366,0.00359804236334938,0.000106372807688115,0.179902118167469,0.00531864038440577,0.0615734089457042,0.012946992107612,0.415456656450491,0.0256550521936478,NA,NA,8.95056715101131,0.0165067165784645,0.0393984803884111,0.00584826688191907,NA,NA,0.0157947194770244,0.00248249744957539,NA,NA,10,0,0.0574000000000755,0.001433989724725,5.8,0.121218305346265,1,0,3,10,0.5,"RI_case3_R10_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.81894704655647,0.0685862923168007,0.00587067168701053,0.000384081165334096,0.293533584350527,0.0192040582667048,0.61387626534722,0.11332840865084,1.19973608228203,0.079207010128429,NA,NA,9.73754211304611,0.0567197551986503,1.41046806908106,0.140780458693389,NA,NA,0.701607769376472,0.0996275766739423,NA,NA,6,0,0.0588999999997759,0.00159699973805347,4.5,0.095831484749991,0.400948906846352,0.00598460019029439,3,10,2.25,"RI_case3_R10_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,11.9300201926267,0.193177102967543,0.012445885057434,0.00115958610018672,0.6222942528717,0.0579793050093361,1.12644718768614,0.182247154206664,4.76180052554734,0.466943534142062,NA,NA,6.2211983110076,0.495519297552638,16.9929188199168,1.88813868726296,NA,NA,19.753168164853,2.10641563286347,NA,NA,5.32,0.492755683138517,190.86636,38.488920036437,5.84,0.76203808357347,0.138370635613092,0.00616098116918439,3,10,2.25,"RI_case3_R10_vara2.25_contam_rho25.rds"
